transaction_id,user_id,date,amount,category
T00607,U0349,2023-06-30,15.37,Shopping
T00608,U0212,2023-10-15,62.11,Bills
T00609,U0158,2023-11-18,5.27,Shopping
T00610,U0441,2023-07-06,1.71,Bills
T00611,U0444,2023-05-18,41.09,Shopping
T00612,U0023,2023-05-10,59.34,Transport
T00613,U0403,2023-07-13,79.43,Bills
T00614,U0292,2023-11-12,20.79,Transport
T00615,U0003,2023-09-30,0.33,Transport
T00616,U0219,2023-12-18,32.65,Transport
T00617,U0363,2023-05-24,0.8,Transport
T00618,U0381,2023-01-16,4.82,Food
T00619,U0019,2023-10-29,19.78,Topup
T00620,U0443,2023-09-02,28.74,Food
T00621,U0151,2023-04-17,16.39,Shopping
T00622,U0049,2023-03-29,43.6,Shopping
T00623,U0176,2023-05-09,2.85,Topup
T00624,U0434,2023-12-07,7.81,Topup
T00625,U0095,2023-01-04,59.41,Topup
T00626,U0104,2023-11-23,7.67,Transport
T00627,U0419,2023-11-02,51.05,Food
T00628,U0249,2023-04-05,2.81,Shopping
T00629,U0116,2023-07-28,26.16,Food
T00630,U0353,2023-08-13,9.76,Food
T00631,U0227,2023-12-14,5.81,Food
T00632,U0065,2023-11-17,41.85,Topup
T00633,U0334,2023-02-16,131.79,Topup
T00634,U0417,2023-06-30,2.82,Shopping
T00635,U0419,2023-04-16,27.37,Shopping
T00636,U0261,2023-07-18,61.47,Shopping
T00637,U0294,2023-04-16,31.06,Food
T00638,U0425,2023-10-07,82.12,Topup
T00639,U0242,2023-09-17,9.9,Transport
T00640,U0370,2023-04-18,160.44,Food
T00641,U0185,2023-01-19,24.32,Bills
T00642,U0245,2023-10-23,20.89,Food
T00643,U0124,2023-11-02,103.81,Topup
T00644,U0267,2023-06-20,41.49,Bills
T00645,U0130,2023-11-27,36.33,Food
T00646,U0236,2023-07-14,64.91,Topup
T00647,U0017,2023-01-12,43.36,Topup
T00648,U0039,2023-07-14,8.87,Transport
T00649,U0020,2023-10-10,56.07,Food
T00650,U0398,2023-07-01,7.16,Topup
T00651,U0224,2023-11-01,81.96,Shopping
T00652,U0354,2023-05-24,228.96,Topup
T00653,U0281,2023-11-12,23.69,Transport
T00654,U0007,2023-07-01,29.42,Topup
T00655,U0099,2023-01-30,2.38,Food
T00656,U0239,2023-03-25,0.69,Food
T00657,U0477,2023-06-15,127.18,Bills
T00658,U0086,2023-10-11,6.88,Food
T00659,U0297,2023-10-08,29.51,Bills
T00660,U0427,2023-04-06,84.47,Shopping
T00661,U0013,2023-09-23,110.06,Transport
T00662,U0333,2023-10-25,36.64,Shopping
T00663,U0001,2023-10-23,41.62,Bills
T00664,U0374,2023-08-13,55.39,Topup
T00665,U0292,2023-11-29,162.7,Topup
T00666,U0324,2023-12-27,46.15,Shopping
T00667,U0421,2023-02-11,40.99,Topup
T00668,U0492,2023-10-30,0.73,Bills
T00669,U0040,2023-09-03,4.22,Transport
T00670,U0317,2023-07-27,43.04,Food
T00671,U0315,2023-08-25,137.63,Bills
T00672,U0380,2023-01-22,100.75,Bills
T00673,U0110,2023-07-04,202.5,Food
T00674,U0013,2023-08-30,37.52,Food
T00675,U0230,2023-12-29,77.54,Transport
T00676,U0472,2023-10-10,91.75,Transport
T00677,U0083,2023-02-10,52.21,Transport
T00678,U0129,2023-12-02,20.68,Topup
T00679,U0230,2023-06-11,31.74,Bills
T00680,U0325,2023-06-09,97.57,Food
T00681,U0144,2023-03-30,17.73,Bills
T00682,U0378,2023-11-18,128.68,Bills
T00683,U0344,2023-01-12,13.06,Transport
T00684,U0027,2023-03-14,69.22,Transport
T00685,U0065,2023-03-17,49.79,Bills
T00686,U0162,2023-12-12,69.23,Transport
T00687,U0228,2023-07-20,28.75,Topup
T00688,U0260,2023-01-10,134.89,Food
T00689,U0448,2023-12-18,50.05,Bills
T00690,U0423,2023-08-14,17.0,Food
T00691,U0459,2023-06-25,50.87,Topup
T00692,U0439,2023-10-03,16.9,Transport
T00693,U0163,2023-02-08,17.38,Shopping
T00694,U0300,2023-03-01,25.51,Topup
T00695,U0406,2023-03-07,95.67,Shopping
T00696,U0302,2023-11-17,34.69,Food
T00697,U0286,2023-05-04,56.8,Bills
T00698,U0394,2023-06-13,24.88,Transport
T00699,U0009,2023-06-08,15.3,Topup
T00700,U0194,2023-02-26,154.66,Transport
T00701,U0117,2023-03-19,46.26,Shopping
T00702,U0269,2023-07-13,135.87,Shopping
T00703,U0079,2023-10-12,11.37,Bills
T00704,U0457,2023-01-15,7.94,Shopping
T00705,U0092,2023-01-12,96.84,Bills
T00706,U0265,2023-04-11,57.12,Topup
T00707,U0331,2023-06-05,10.33,Bills
T00708,U0349,2023-12-06,15.69,Shopping
T00709,U0360,2023-05-05,80.64,Food
T00710,U0256,2023-12-25,30.24,Bills
T00711,U0132,2023-10-07,55.52,Transport
T00712,U0275,2023-04-20,19.16,Food
T00713,U0263,2023-11-30,24.0,Bills
T00714,U0170,2023-12-23,233.95,Transport
T00715,U0459,2023-05-26,14.23,Food
T00716,U0000,2023-08-04,35.31,Bills
T00717,U0312,2023-06-11,93.02,Topup
T00718,U0063,2023-05-08,13.67,Transport
T00719,U0373,2023-11-10,26.83,Topup
T00720,U0467,2023-11-28,47.74,Shopping
T00721,U0283,2023-05-30,32.81,Bills
T00722,U0120,2023-02-05,30.76,Bills
T00723,U0106,2023-06-22,22.51,Transport
T00724,U0420,2023-01-22,44.17,Bills
T00725,U0174,2023-07-25,48.96,Shopping
T00726,U0484,2023-05-07,52.96,Bills
T00727,U0203,2023-12-02,3.65,Food
T00728,U0164,2023-12-22,49.85,Topup
T00729,U0304,2023-08-05,153.13,Shopping
T00730,U0496,2023-04-06,38.93,Shopping
T00731,U0119,2023-06-13,62.81,Topup
T00732,U0043,2023-05-28,40.68,Topup
T00733,U0311,2023-01-18,96.46,Shopping
T00734,U0155,2023-10-21,132.67,Topup
T00735,U0366,2023-07-14,10.18,Transport
T00736,U0206,2023-05-31,28.71,Topup
T00737,U0389,2023-12-31,24.91,Food
T00738,U0107,2023-05-03,25.98,Food
T00739,U0250,2023-07-06,6.71,Transport
T00740,U0444,2023-05-29,84.0,Topup
T00741,U0403,2023-04-14,1.82,Food
T00742,U0369,2023-08-31,37.56,Bills
T00743,U0333,2023-08-19,54.22,Topup
T00744,U0129,2023-07-25,11.63,Transport
T00745,U0456,2023-07-17,118.14,Topup
T00746,U0292,2023-12-03,91.18,Shopping
T00747,U0019,2023-03-28,31.85,Shopping
T00748,U0281,2023-05-22,26.48,Food
T00749,U0284,2023-11-13,13.5,Shopping
T00750,U0000,2023-07-18,65.47,Transport
T00751,U0118,2023-02-15,7.06,Food
T00752,U0034,2023-10-15,57.01,Transport
T00753,U0197,2023-01-15,92.4,Transport
T00754,U0484,2023-02-13,12.97,Shopping
T00755,U0244,2023-06-18,100.66,Shopping
T00756,U0058,2023-11-06,1.69,Transport
T00757,U0324,2023-02-13,121.97,Shopping
T00758,U0160,2023-04-08,6.3,Shopping
T00759,U0496,2023-09-18,51.89,Shopping
T00760,U0178,2023-04-19,14.39,Topup
T00761,U0205,2023-10-10,90.56,Transport
T00762,U0011,2023-12-09,35.9,Bills
T00763,U0489,2023-04-14,7.27,Transport
T00764,U0275,2023-09-13,42.31,Food
T00765,U0180,2023-07-25,26.2,Shopping
T00766,U0241,2023-12-01,54.15,Shopping
T00767,U0215,2023-02-12,106.81,Bills
T00768,U0250,2023-12-19,26.33,Food
T00769,U0298,2023-09-02,17.12,Topup
T00770,U0125,2023-10-14,0.73,Transport
T00771,U0481,2023-12-21,42.76,Topup
T00772,U0216,2023-09-30,25.73,Food
T00773,U0305,2023-03-24,23.47,Bills
T00774,U0284,2023-04-20,10.1,Food
T00775,U0184,2023-07-09,28.11,Bills
T00776,U0038,2023-10-15,208.16,Topup
T00777,U0222,2023-09-08,17.67,Topup
T00778,U0183,2023-07-31,45.78,Food
T00779,U0494,2023-10-18,74.91,Food
T00780,U0426,2023-05-13,69.15,Shopping
T00781,U0177,2023-07-20,19.93,Bills
T00782,U0406,2023-10-12,47.19,Shopping
T00783,U0427,2023-11-22,102.5,Transport
T00784,U0293,2023-04-05,0.78,Transport
T00785,U0339,2023-10-05,28.61,Food
T00786,U0150,2023-11-21,12.7,Topup
T00787,U0383,2023-08-07,24.6,Transport
T00788,U0125,2023-03-30,26.89,Transport
T00789,U0300,2023-03-13,68.65,Shopping
T00790,U0307,2023-09-04,4.93,Shopping
T00791,U0335,2023-05-09,35.93,Transport
T00792,U0433,2023-07-31,41.53,Food
T00793,U0233,2023-12-09,34.08,Shopping
T00794,U0379,2023-04-06,65.81,Transport
T00795,U0374,2023-03-16,24.21,Topup
T00796,U0007,2023-02-23,144.99,Shopping
T00797,U0497,2023-12-10,32.87,Transport
T00798,U0340,2023-02-23,42.34,Bills
T00799,U0128,2023-08-06,87.3,Shopping
T00800,U0263,2023-01-16,16.1,Bills
T00801,U0156,2023-04-09,3.91,Shopping
T00802,U0351,2023-01-20,61.51,Shopping
T00803,U0357,2023-02-15,32.99,Bills
T00804,U0004,2023-07-12,113.41,Food
T00805,U0494,2023-02-27,202.79,Transport
T00806,U0085,2023-04-21,25.47,Food
T00807,U0174,2023-05-09,26.84,Food
T00808,U0289,2023-12-03,26.21,Transport
T00809,U0192,2023-07-13,19.62,Topup
T00810,U0310,2023-12-06,76.09,Food
T00811,U0118,2023-11-22,71.15,Food
T00812,U0217,2023-01-08,32.57,Food
T00813,U0426,2023-01-29,2.28,Topup
T00814,U0457,2023-04-22,18.52,Shopping
T00815,U0413,2023-06-10,17.29,Bills
T00816,U0113,2023-05-11,83.32,Bills
T00817,U0465,2023-07-07,4.58,Topup
T00818,U0144,2023-06-12,81.91,Food
T00819,U0025,2023-07-16,55.31,Bills
T00820,U0135,2023-12-30,65.92,Topup
T00821,U0302,2023-07-23,28.3,Transport
T00822,U0231,2023-07-31,56.93,Bills
T00823,U0368,2023-04-19,46.96,Transport
T00824,U0075,2023-10-03,73.26,Food
T00825,U0474,2023-03-14,29.6,Bills
T00826,U0327,2023-06-16,32.01,Topup
T00827,U0344,2023-09-17,51.58,Shopping
T00828,U0301,2023-08-31,5.72,Bills
T00829,U0451,2023-10-02,28.66,Bills
T00830,U0288,2023-04-12,178.69,Bills
T00831,U0000,2023-06-22,1.91,Bills
T00832,U0146,2023-06-20,18.99,Topup
T00833,U0286,2023-05-21,18.85,Topup
T00834,U0463,2023-07-07,50.18,Shopping
T00835,U0141,2023-03-27,5.59,Topup
T00836,U0052,2023-02-21,49.52,Topup
T00837,U0303,2023-04-21,4.99,Food
T00838,U0068,2023-12-31,4.99,Food
T00839,U0360,2023-12-08,65.13,Transport
T00840,U0089,2023-02-12,19.59,Shopping
T00841,U0445,2023-07-30,189.54,Food
T00842,U0219,2023-07-19,1.9,Shopping
T00843,U0449,2023-10-25,29.45,Shopping
T00844,U0497,2023-12-12,6.0,Bills
T00845,U0191,2023-08-28,21.65,Shopping
T00846,U0453,2023-04-25,316.63,Bills
T00847,U0062,2023-01-26,109.84,Transport
T00848,U0072,2023-10-26,2.48,Transport
T00849,U0160,2023-03-18,41.42,Transport
T00850,U0168,2023-05-17,52.18,Bills
T00851,U0088,2023-01-20,11.76,Bills
T00852,U0175,2023-07-30,7.84,Transport
T00853,U0268,2023-08-28,117.37,Bills
T00854,U0072,2023-02-08,173.39,Topup
T00855,U0244,2023-09-25,240.75,Topup
T00856,U0076,2023-07-26,77.98,Bills
T00857,U0158,2023-09-24,54.46,Bills
T00858,U0488,2023-06-03,21.21,Food
T00859,U0458,2023-02-11,9.4,Food
T00860,U0323,2023-01-11,4.11,Shopping
T00861,U0097,2023-10-21,59.09,Shopping
T00862,U0380,2023-04-08,76.79,Shopping
T00863,U0101,2023-10-02,87.57,Transport
T00864,U0493,2023-08-18,122.53,Topup
T00865,U0131,2023-08-08,105.98,Transport
T00866,U0101,2023-03-06,412.99,Bills
T00867,U0018,2023-12-21,13.99,Food
T00868,U0453,2023-08-20,72.05,Bills
T00869,U0481,2023-11-24,44.15,Bills
T00870,U0081,2023-02-21,15.14,Food
T00871,U0396,2023-09-20,200.61,Bills
T00872,U0488,2023-09-24,114.09,Shopping
T00873,U0278,2023-12-25,6.88,Food
T00874,U0338,2023-11-13,1.33,Bills
T00875,U0364,2023-11-20,58.29,Shopping
T00876,U0330,2023-06-03,46.33,Shopping
T00877,U0128,2023-12-24,137.3,Topup
T00878,U0343,2023-05-20,13.33,Shopping
T00879,U0309,2023-02-20,4.41,Transport
T00880,U0454,2023-04-27,15.0,Food
T00881,U0088,2023-02-15,0.96,Food
T00882,U0212,2023-11-05,1.83,Food
T00883,U0142,2023-03-29,123.17,Bills
T00884,U0064,2023-07-27,21.69,Bills
T00885,U0075,2023-09-26,26.45,Transport
T00886,U0198,2023-03-30,0.93,Shopping
T00887,U0142,2023-04-28,15.77,Bills
T00888,U0404,2023-02-23,81.67,Shopping
T00889,U0402,2023-04-26,47.79,Shopping
T00890,U0315,2023-04-28,70.08,Bills
T00891,U0092,2023-09-17,29.64,Bills
T00892,U0472,2023-03-16,18.53,Transport
T00893,U0416,2023-11-01,32.97,Topup
T00894,U0304,2023-01-07,19.51,Food
T00895,U0223,2023-05-02,91.31,Bills
T00896,U0496,2023-01-11,17.67,Bills
T00897,U0290,2023-12-14,53.91,Shopping
T00898,U0427,2023-08-03,7.37,Topup
T00899,U0101,2023-10-06,58.06,Bills
T00900,U0473,2023-01-28,122.26,Topup
T00901,U0266,2023-08-23,46.9,Food
T00902,U0354,2023-11-09,41.03,Shopping
T00903,U0455,2023-01-26,162.36,Transport
T00904,U0109,2023-02-23,49.36,Food
T00905,U0461,2023-01-29,15.02,Topup
T00906,U0329,2023-12-19,17.29,Topup
T00907,U0449,2023-06-13,61.09,Food
T00908,U0429,2023-09-27,66.48,Topup
T00909,U0264,2023-11-30,18.08,Transport
T00910,U0002,2023-02-04,21.18,Transport
T00911,U0084,2023-10-13,235.84,Topup
T00912,U0281,2023-12-14,5.38,Topup
T00913,U0327,2023-09-30,25.93,Transport
T00914,U0303,2023-07-27,3.22,Topup
T00915,U0449,2023-08-26,86.04,Bills
T00916,U0453,2023-04-03,4.84,Shopping
T00917,U0411,2023-06-22,56.04,Bills
T00918,U0116,2023-03-20,2.91,Topup
T00919,U0220,2023-04-20,55.87,Topup
T00920,U0153,2023-08-05,92.59,Shopping
T00921,U0152,2023-12-24,25.44,Topup
T00922,U0011,2023-04-16,36.92,Shopping
T00923,U0132,2023-02-16,25.67,Transport
T00924,U0481,2023-06-30,17.87,Shopping
T00925,U0303,2023-03-05,81.29,Shopping
T00926,U0292,2023-09-03,15.87,Bills
T00927,U0462,2023-09-01,64.18,Topup
T00928,U0299,2023-11-16,11.55,Transport
T00929,U0227,2023-03-28,14.37,Food
T00930,U0270,2023-08-05,20.51,Shopping
T00931,U0042,2023-01-07,44.48,Food
T00932,U0431,2023-10-05,30.3,Topup
T00933,U0342,2023-12-03,68.35,Shopping
T00934,U0325,2023-07-29,12.01,Food
T00935,U0301,2023-06-18,0.54,Bills
T00936,U0497,2023-11-26,74.93,Food
T00937,U0363,2023-05-18,86.2,Bills
T00938,U0378,2023-11-02,3.07,Transport
T00939,U0426,2023-08-18,47.2,Topup
T00940,U0492,2023-11-04,23.76,Food
T00941,U0020,2023-06-10,78.97,Shopping
T00942,U0406,2023-01-01,103.74,Topup
T00943,U0106,2023-08-24,95.19,Food
T00944,U0335,2023-07-07,75.07,Shopping
T00945,U0302,2023-01-04,15.67,Shopping
T00946,U0116,2023-05-12,83.54,Shopping
T00947,U0123,2023-08-06,38.12,Shopping
T00948,U0398,2023-09-17,2.71,Food
T00949,U0280,2023-01-01,30.53,Transport
T00950,U0291,2023-03-12,142.5,Bills
T00951,U0202,2023-06-27,109.4,Bills
T00952,U0050,2023-07-08,5.39,Bills
T00953,U0270,2023-10-18,68.15,Transport
T00954,U0323,2023-01-08,81.94,Shopping
T00955,U0276,2023-09-10,15.83,Shopping
T00956,U0140,2023-10-19,31.9,Topup
T00957,U0469,2023-09-01,62.06,Bills
T00958,U0274,2023-05-03,28.91,Bills
T00959,U0289,2023-10-26,5.98,Shopping
T00960,U0333,2023-10-10,61.19,Bills
T00961,U0380,2023-02-01,121.32,Shopping
T00962,U0451,2023-11-30,52.85,Shopping
T00963,U0495,2023-05-26,74.32,Shopping
T00964,U0372,2023-06-05,22.19,Food
T00965,U0051,2023-01-16,10.12,Food
T00966,U0493,2023-12-21,51.47,Food
T00967,U0026,2023-02-16,19.86,Food
T00968,U0156,2023-09-08,98.33,Transport
T00969,U0238,2023-07-06,6.54,Topup
T00970,U0155,2023-01-31,28.41,Topup
T00971,U0290,2023-09-17,25.27,Shopping
T00972,U0135,2023-01-17,139.07,Bills
T00973,U0143,2023-02-08,8.31,Food
T00974,U0105,2023-10-31,0.49,Topup
T00975,U0419,2023-02-08,13.6,Topup
T00976,U0157,2023-05-12,85.82,Food
T00977,U0145,2023-01-30,11.74,Transport
T00978,U0001,2023-06-07,13.78,Transport
T00979,U0432,2023-10-05,6.96,Topup
T00980,U0076,2023-07-22,62.84,Transport
T00981,U0131,2023-03-07,3.58,Food
T00982,U0089,2023-04-18,20.11,Topup
T00983,U0344,2023-09-25,16.6,Food
T00984,U0349,2023-08-10,40.5,Transport
T00985,U0458,2023-10-19,65.54,Food
T00986,U0262,2023-01-18,38.06,Transport
T00987,U0350,2023-03-31,133.7,Transport
T00988,U0107,2023-06-30,151.25,Food
T00989,U0073,2023-09-12,22.43,Transport
T00990,U0038,2023-09-10,75.18,Shopping
T00991,U0396,2023-09-14,67.12,Food
T00992,U0158,2023-12-12,111.73,Shopping
T00993,U0070,2023-03-28,29.71,Food
T00994,U0446,2023-03-31,37.8,Transport
T00995,U0311,2023-08-25,26.87,Transport
T00996,U0240,2023-03-11,94.98,Topup
T00997,U0425,2023-02-13,13.05,Topup
T00998,U0444,2023-07-19,13.7,Shopping
T00999,U0297,2023-06-01,23.31,Transport
T01000,U0439,2023-03-27,13.09,Topup
T01001,U0035,2023-01-19,41.16,Transport
T01002,U0083,2023-04-11,7.22,Food
T01003,U0451,2023-04-05,19.3,Topup
T01004,U0373,2023-09-11,122.35,Shopping
T01005,U0262,2023-12-23,26.32,Topup
T01006,U0309,2023-01-30,68.96,Transport
T01007,U0384,2023-09-06,6.02,Bills
T01008,U0171,2023-02-02,14.22,Bills
T01009,U0375,2023-08-17,82.34,Transport
T01010,U0172,2023-01-12,71.98,Food
T01011,U0361,2023-04-28,24.4,Topup
T01012,U0046,2023-12-16,154.39,Bills
T01013,U0378,2023-06-04,120.76,Food
T01014,U0140,2023-09-03,163.91,Transport
T01015,U0374,2023-11-28,27.92,Food
T01016,U0405,2023-09-04,11.0,Transport
T01017,U0117,2023-01-29,49.26,Topup
T01018,U0276,2023-06-10,57.72,Food
T01019,U0213,2023-08-23,6.7,Topup
T01020,U0219,2023-07-09,77.2,Food
T01021,U0392,2023-04-27,0.91,Transport
T01022,U0025,2023-09-28,32.96,Transport
T01023,U0008,2023-09-15,20.1,Food
T01024,U0270,2023-06-29,67.41,Transport
T01025,U0009,2023-06-21,18.75,Shopping
T01026,U0471,2023-10-01,87.67,Shopping
T01027,U0377,2023-09-16,45.19,Topup
T01028,U0120,2023-05-15,78.97,Shopping
T01029,U0124,2023-06-20,227.07,Shopping
T01030,U0169,2023-07-29,56.84,Bills
T01031,U0071,2023-08-24,209.82,Bills
T01032,U0151,2023-07-05,1.46,Bills
T01033,U0207,2023-12-30,20.64,Bills
T01034,U0048,2023-04-05,5.71,Transport
T01035,U0153,2023-01-11,15.21,Topup
T01036,U0346,2023-03-09,91.28,Topup
T01037,U0292,2023-07-29,1.64,Shopping
T01038,U0067,2023-07-15,36.72,Topup
T01039,U0049,2023-04-08,41.87,Shopping
T01040,U0151,2023-04-03,41.18,Topup
T01041,U0018,2023-01-22,32.25,Food
T01042,U0099,2023-06-21,78.18,Food
T01043,U0059,2023-05-14,7.17,Topup
T01044,U0166,2023-01-25,18.6,Transport
T01045,U0201,2023-07-04,47.82,Shopping
T01046,U0344,2023-03-26,58.71,Topup
T01047,U0145,2023-02-24,25.89,Shopping
T01048,U0402,2023-09-08,104.12,Bills
T01049,U0163,2023-05-24,26.85,Topup
T01050,U0457,2023-12-17,25.77,Transport
T01051,U0480,2023-06-16,1.84,Bills
T01052,U0438,2023-08-12,40.05,Topup
T01053,U0241,2023-08-08,61.67,Food
T01054,U0068,2023-06-28,6.08,Topup
T01055,U0174,2023-04-29,18.22,Food
T01056,U0048,2023-09-22,75.99,Food
T01057,U0482,2023-05-30,22.78,Topup
T01058,U0107,2023-08-03,13.83,Topup
T01059,U0225,2023-07-16,55.77,Food
T01060,U0160,2023-02-11,10.96,Shopping
T01061,U0118,2023-02-22,113.0,Bills
T01062,U0148,2023-11-26,5.58,Transport
T01063,U0464,2023-09-08,61.3,Topup
T01064,U0149,2023-10-22,34.61,Bills
T01065,U0431,2023-09-28,101.98,Bills
T01066,U0292,2023-05-03,6.74,Shopping
T01067,U0142,2023-12-05,56.64,Bills
T01068,U0418,2023-09-23,42.44,Topup
T01069,U0475,2023-12-14,32.7,Bills
T01070,U0454,2023-01-29,33.81,Topup
T01071,U0159,2023-02-04,64.0,Topup
T01072,U0010,2023-01-06,138.82,Food
T01073,U0137,2023-04-21,4.78,Shopping
T01074,U0456,2023-10-21,0.98,Transport
T01075,U0077,2023-03-18,81.92,Food
T01076,U0076,2023-12-15,5.72,Transport
T01077,U0440,2023-05-27,215.99,Topup
T01078,U0253,2023-03-08,48.29,Food
T01079,U0408,2023-01-08,52.62,Bills
T01080,U0257,2023-05-02,11.09,Bills
T01081,U0319,2023-12-06,13.74,Transport
T01082,U0290,2023-06-24,53.85,Topup
T01083,U0262,2023-06-28,120.25,Transport
T01084,U0084,2023-03-26,201.97,Shopping
T01085,U0145,2023-02-14,11.03,Bills
T01086,U0322,2023-05-16,7.2,Food
T01087,U0041,2023-12-09,2.9,Food
T01088,U0373,2023-01-16,101.36,Food
T01089,U0124,2023-11-29,17.46,Bills
T01090,U0166,2023-07-14,0.09,Topup
T01091,U0424,2023-01-09,12.67,Bills
T01092,U0240,2023-11-12,20.81,Bills
T01093,U0458,2023-11-30,235.45,Food
T01094,U0486,2023-11-29,37.07,Bills
T01095,U0279,2023-11-23,11.45,Food
T01096,U0187,2023-01-15,20.38,Topup
T01097,U0301,2023-11-23,20.05,Shopping
T01098,U0018,2023-04-12,1.0,Food
T01099,U0067,2023-08-14,7.26,Transport
T01100,U0217,2023-10-05,59.4,Shopping
T01101,U0101,2023-04-23,6.41,Topup
T01102,U0041,2023-01-01,13.12,Shopping
T01103,U0287,2023-09-23,21.6,Food
T01104,U0166,2023-07-27,70.89,Topup
T01105,U0108,2023-04-20,43.66,Transport
T01106,U0493,2023-07-19,58.4,Food
T01107,U0035,2023-11-02,41.85,Food
T01108,U0231,2023-01-12,57.54,Topup
T01109,U0228,2023-12-11,0.14,Topup
T01110,U0352,2023-07-07,133.61,Shopping
T01111,U0163,2023-06-03,5.88,Transport
T01112,U0386,2023-11-30,26.06,Shopping
T01113,U0072,2023-10-06,73.71,Shopping
T01114,U0135,2023-06-20,28.57,Food
T01115,U0352,2023-05-14,146.72,Topup
T01116,U0378,2023-01-25,31.52,Food
T01117,U0069,2023-01-18,103.95,Transport
T01118,U0424,2023-07-09,83.25,Shopping
T01119,U0486,2023-05-21,198.13,Transport
T01120,U0195,2023-02-12,130.56,Topup
T01121,U0268,2023-11-30,114.2,Topup
T01122,U0048,2023-10-11,65.76,Bills
T01123,U0315,2023-05-26,22.86,Transport
T01124,U0129,2023-11-11,5.61,Food
T01125,U0443,2023-11-15,58.34,Transport
T01126,U0004,2023-04-02,192.34,Shopping
T01127,U0427,2023-06-28,64.84,Topup
T01128,U0026,2023-02-25,132.06,Topup
T01129,U0159,2023-06-04,81.56,Transport
T01130,U0148,2023-06-09,8.9,Transport
T01131,U0263,2023-04-21,14.33,Transport
T01132,U0229,2023-05-17,20.92,Shopping
T01133,U0199,2023-08-20,9.21,Shopping
T01134,U0049,2023-08-08,43.57,Food
T01135,U0066,2023-03-09,185.35,Transport
T01136,U0299,2023-10-29,71.66,Food
T01137,U0380,2023-09-06,27.53,Bills
T01138,U0057,2023-11-19,0.23,Shopping
T01139,U0258,2023-01-06,18.79,Topup
T01140,U0341,2023-10-07,37.41,Bills
T01141,U0325,2023-04-04,19.6,Topup
T01142,U0129,2023-09-26,5.88,Bills
T01143,U0214,2023-07-16,29.24,Food
T01144,U0171,2023-01-25,14.6,Food
T01145,U0257,2023-05-28,119.97,Shopping
T01146,U0101,2023-04-28,5.37,Topup
T01147,U0208,2023-12-04,2.52,Bills
T01148,U0290,2023-12-04,0.27,Transport
T01149,U0353,2023-03-07,19.88,Transport
T01150,U0470,2023-10-28,54.0,Shopping
T01151,U0285,2023-06-24,65.54,Topup
T01152,U0115,2023-11-15,30.19,Transport
T01153,U0263,2023-03-17,57.65,Shopping
T01154,U0149,2023-04-24,22.31,Shopping
T01155,U0299,2023-04-21,55.1,Topup
T01156,U0441,2023-09-06,2.07,Transport
T01157,U0035,2023-07-22,24.78,Transport
T01158,U0452,2023-05-27,78.24,Transport
T01159,U0332,2023-02-04,81.23,Food
T01160,U0476,2023-11-05,62.97,Transport
T01161,U0286,2023-01-26,11.42,Bills
T01162,U0302,2023-08-26,14.2,Food
T01163,U0310,2023-01-14,277.19,Food
T01164,U0207,2023-02-14,5.46,Food
T01165,U0105,2023-08-04,9.96,Food
T01166,U0445,2023-08-21,6.96,Shopping
T01167,U0157,2023-07-12,19.85,Bills
T01168,U0120,2023-02-20,11.8,Topup
T01169,U0054,2023-08-02,34.43,Transport
T01170,U0399,2023-05-31,32.32,Food
T01171,U0011,2023-10-02,115.89,Topup
T01172,U0144,2023-12-04,1.77,Shopping
T01173,U0399,2023-03-17,19.27,Topup
T01174,U0395,2023-08-08,45.4,Food
T01175,U0135,2023-12-14,46.42,Bills
T01176,U0467,2023-07-06,32.71,Topup
T01177,U0002,2023-10-16,84.55,Food
T01178,U0143,2023-01-28,3.24,Food
T01179,U0029,2023-06-29,84.5,Transport
T01180,U0236,2023-09-10,34.14,Transport
T01181,U0278,2023-05-06,7.18,Bills
T01182,U0347,2023-06-26,108.45,Transport
T01183,U0114,2023-02-06,52.38,Bills
T01184,U0103,2023-04-09,8.93,Shopping
T01185,U0117,2023-04-08,1.71,Shopping
T01186,U0004,2023-05-07,7.61,Transport
T01187,U0467,2023-06-17,46.93,Shopping
T01188,U0359,2023-03-21,9.88,Topup
T01189,U0247,2023-10-21,12.79,Topup
T01190,U0363,2023-11-29,1.27,Topup
T01191,U0320,2023-05-06,64.17,Shopping
T01192,U0120,2023-12-09,83.13,Topup
T01193,U0285,2023-11-06,79.69,Bills
T01194,U0148,2023-05-30,6.82,Food
T01195,U0083,2023-01-16,116.81,Transport
T01196,U0453,2023-01-28,55.78,Bills
T01197,U0405,2023-06-22,113.91,Topup
T01198,U0465,2023-02-15,29.63,Food
T01199,U0455,2023-11-24,28.72,Transport
T01200,U0230,2023-08-24,76.75,Bills
T01201,U0287,2023-08-02,4.9,Transport
T01202,U0160,2023-03-26,36.79,Shopping
T01203,U0271,2023-10-09,90.51,Topup
T01204,U0459,2023-08-20,88.65,Bills
T01205,U0037,2023-03-26,156.33,Bills
T01206,U0499,2023-03-06,59.91,Food
T01207,U0225,2023-05-14,11.65,Food
T01208,U0141,2023-05-31,1.02,Food
T01209,U0291,2023-04-25,32.64,Transport
T01210,U0480,2023-03-05,36.05,Topup
T01211,U0150,2023-12-09,13.74,Transport
T01212,U0113,2023-12-29,6.66,Topup
T01213,U0236,2023-12-18,44.12,Bills
T01214,U0065,2023-06-07,72.25,Transport
